#No.: ETA value [eV], r0, sigma
No.3152: 99999.999, 2.1, 11.000000000000007
No.3153: 99999.999, 2.2, 11.000000000000007
No.3154: 99999.999, 2.3000000000000003, 11.000000000000007
No.3155: 99999.999, 2.4000000000000004, 11.000000000000007
No.3156: 99999.999, 2.5000000000000004, 11.000000000000007
No.3157: 99999.999, 2.6000000000000005, 11.000000000000007
No.3158: 99999.999, 2.7000000000000006, 11.000000000000007
No.3159: 99999.999, 2.8000000000000007, 11.000000000000007
No.3160: 99999.999, 2.900000000000001, 11.000000000000007
No.3161: 99999.999, 3.000000000000001, 11.000000000000007
No.3162: 99999.999, 3.100000000000001, 11.000000000000007
No.3163: 99999.999, 3.200000000000001, 11.000000000000007
No.3164: 99999.999, 3.300000000000001, 11.000000000000007
No.3165: 0.426326, 3.4000000000000012, 11.000000000000007
No.3166: 0.426326, 3.5000000000000013, 11.000000000000007
No.3167: 0.426326, 3.6000000000000014, 11.000000000000007
No.3168: 0.33792, 3.7000000000000015, 11.000000000000007
No.3169: 0.33792, 3.8000000000000016, 11.000000000000007
No.3170: 0.316796, 3.9000000000000017, 11.000000000000007
No.3171: 0.316796, 4.000000000000002, 11.000000000000007
No.3172: 0.316796, 4.100000000000001, 11.000000000000007
No.3173: 0.278994, 4.200000000000002, 11.000000000000007
No.3174: 0.2641, 4.3000000000000025, 11.000000000000007
No.3175: 0.248548, 4.400000000000002, 11.000000000000007
No.3176: 0.253618, 4.500000000000002, 11.000000000000007
No.3177: 0.254857, 4.600000000000002, 11.000000000000007
No.3178: 0.25527, 4.700000000000003, 11.000000000000007
No.3179: 0.257112, 4.8000000000000025, 11.000000000000007
No.3180: 0.25975, 4.900000000000002, 11.000000000000007
No.3181: 0.247128, 5.000000000000003, 11.000000000000007
No.3182: 0.237199, 5.100000000000003, 11.000000000000007
No.3183: 0.227726, 5.200000000000003, 11.000000000000007
No.3184: 0.217816, 5.3000000000000025, 11.000000000000007
No.3185: 0.207285, 5.400000000000003, 11.000000000000007
No.3186: 0.196955, 5.5000000000000036, 11.000000000000007
No.3187: 0.188577, 5.600000000000003, 11.000000000000007
No.3188: 0.18342, 5.700000000000003, 11.000000000000007
No.3189: 0.182618, 5.800000000000003, 11.000000000000007
No.3190: 0.184096, 5.900000000000004, 11.000000000000007
No.3191: 0.187168, 6.0000000000000036, 11.000000000000007
No.3192: 0.192541, 6.100000000000003, 11.000000000000007
No.3193: 0.199879, 6.200000000000004, 11.000000000000007
No.3194: 0.208733, 6.300000000000004, 11.000000000000007
No.3195: 0.218961, 6.400000000000004, 11.000000000000007
No.3196: 0.230717, 6.5000000000000036, 11.000000000000007
No.3197: 0.244037, 6.600000000000004, 11.000000000000007
No.3198: 0.258844, 6.700000000000005, 11.000000000000007
No.3199: 0.275445, 6.800000000000004, 11.000000000000007
No.3200: 0.293717, 6.900000000000004, 11.000000000000007
No.3201: 0.309721, 7.000000000000004, 11.000000000000007
No.3202: 0.322895, 7.100000000000005, 11.000000000000007
No.3203: 0.334965, 7.200000000000005, 11.000000000000007
No.3204: 0.335525, 7.300000000000004, 11.000000000000007
No.3205: 0.335531, 7.400000000000005, 11.000000000000007
No.3206: 0.34129, 7.500000000000005, 11.000000000000007
No.3207: 0.353452, 7.600000000000005, 11.000000000000007
No.3208: 0.367005, 7.700000000000005, 11.000000000000007
No.3209: 0.380509, 7.800000000000005, 11.000000000000007
No.3210: 0.371916, 7.900000000000006, 11.000000000000007
No.3211: 0.393031, 8.000000000000005, 11.000000000000007
No.3212: 0.461927, 8.100000000000005, 11.000000000000007
No.3213: 99999.999, 8.200000000000006, 11.000000000000007
No.3214: 99999.999, 8.300000000000006, 11.000000000000007
No.3215: 99999.999, 8.400000000000006, 11.000000000000007
No.3216: 99999.999, 8.500000000000005, 11.000000000000007
No.3217: 99999.999, 8.600000000000005, 11.000000000000007
No.3218: 99999.999, 8.700000000000006, 11.000000000000007
No.3219: 99999.999, 8.800000000000006, 11.000000000000007
No.3220: 99999.999, 8.900000000000006, 11.000000000000007

No.3221: 99999.999, 2.0, 11.200000000000008
No.3222: 99999.999, 2.1, 11.200000000000008
No.3223: 99999.999, 2.2, 11.200000000000008
No.3224: 99999.999, 2.3000000000000003, 11.200000000000008
No.3225: 99999.999, 2.4000000000000004, 11.200000000000008
No.3226: 99999.999, 2.5000000000000004, 11.200000000000008
No.3227: 99999.999, 2.6000000000000005, 11.200000000000008
No.3228: 99999.999, 2.7000000000000006, 11.200000000000008
No.3229: 99999.999, 2.8000000000000007, 11.200000000000008
No.3230: 99999.999, 2.900000000000001, 11.200000000000008
No.3231: 99999.999, 3.000000000000001, 11.200000000000008
No.3232: 99999.999, 3.100000000000001, 11.200000000000008
No.3233: 0.629061, 3.200000000000001, 11.200000000000008
No.3234: 0.629061, 3.300000000000001, 11.200000000000008
No.3235: 0.629061, 3.4000000000000012, 11.200000000000008
No.3236: 0.389389, 3.5000000000000013, 11.200000000000008
No.3237: 0.389389, 3.6000000000000014, 11.200000000000008
No.3238: 0.389389, 3.7000000000000015, 11.200000000000008
No.3239: 0.389389, 3.8000000000000016, 11.200000000000008
No.3240: 0.389389, 3.9000000000000017, 11.200000000000008
No.3241: 0.304191, 4.000000000000002, 11.200000000000008
No.3242: 0.304191, 4.100000000000001, 11.200000000000008
No.3243: 0.278976, 4.200000000000002, 11.200000000000008
No.3244: 0.278976, 4.3000000000000025, 11.200000000000008
No.3245: 0.251243, 4.400000000000002, 11.200000000000008
No.3246: 0.258121, 4.500000000000002, 11.200000000000008
No.3247: 0.25929, 4.600000000000002, 11.200000000000008
No.3248: 0.259003, 4.700000000000003, 11.200000000000008
No.3249: 0.260068, 4.8000000000000025, 11.200000000000008
No.3250: 0.259625, 4.900000000000002, 11.200000000000008
No.3251: 0.247833, 5.000000000000003, 11.200000000000008
No.3252: 0.238911, 5.100000000000003, 11.200000000000008
No.3253: 0.230397, 5.200000000000003, 11.200000000000008
No.3254: 0.221184, 5.3000000000000025, 11.200000000000008
No.3255: 0.211162, 5.400000000000003, 11.200000000000008
No.3256: 0.200827, 5.5000000000000036, 11.200000000000008
No.3257: 0.192179, 5.600000000000003, 11.200000000000008
No.3258: 0.186039, 5.700000000000003, 11.200000000000008
No.3259: 0.184796, 5.800000000000003, 11.200000000000008
No.3260: 0.185783, 5.900000000000004, 11.200000000000008
No.3261: 0.188351, 6.0000000000000036, 11.200000000000008
No.3262: 0.19339, 6.100000000000003, 11.200000000000008
No.3263: 0.200392, 6.200000000000004, 11.200000000000008
No.3264: 0.209006, 6.300000000000004, 11.200000000000008
No.3265: 0.21902, 6.400000000000004, 11.200000000000008
No.3266: 0.230679, 6.5000000000000036, 11.200000000000008
No.3267: 0.243899, 6.600000000000004, 11.200000000000008
No.3268: 0.25879, 6.700000000000005, 11.200000000000008
No.3269: 0.275541, 6.800000000000004, 11.200000000000008
No.3270: 0.294028, 6.900000000000004, 11.200000000000008
No.3271: 0.309981, 7.000000000000004, 11.200000000000008
No.3272: 0.323337, 7.100000000000005, 11.200000000000008
No.3273: 0.33595, 7.200000000000005, 11.200000000000008
No.3274: 0.336334, 7.300000000000004, 11.200000000000008
No.3275: 0.336882, 7.400000000000005, 11.200000000000008
No.3276: 0.343023, 7.500000000000005, 11.200000000000008
No.3277: 0.355663, 7.600000000000005, 11.200000000000008
No.3278: 0.369375, 7.700000000000005, 11.200000000000008
No.3279: 0.382884, 7.800000000000005, 11.200000000000008
No.3280: 0.372645, 7.900000000000006, 11.200000000000008
No.3281: 0.398106, 8.000000000000005, 11.200000000000008
No.3282: 0.469939, 8.100000000000005, 11.200000000000008
No.3283: 99999.999, 8.200000000000006, 11.200000000000008
No.3284: 99999.999, 8.300000000000006, 11.200000000000008
No.3285: 99999.999, 8.400000000000006, 11.200000000000008
No.3286: 99999.999, 8.500000000000005, 11.200000000000008
No.3287: 99999.999, 8.600000000000005, 11.200000000000008
No.3288: 99999.999, 8.700000000000006, 11.200000000000008
No.3289: 99999.999, 8.800000000000006, 11.200000000000008
No.3290: 99999.999, 8.900000000000006, 11.200000000000008

No.3291: 99999.999, 2.0, 11.40000000000001
No.3292: 99999.999, 2.1, 11.40000000000001
No.3293: 99999.999, 2.2, 11.40000000000001
No.3294: 99999.999, 2.3000000000000003, 11.40000000000001
No.3295: 99999.999, 2.4000000000000004, 11.40000000000001
No.3296: 99999.999, 2.5000000000000004, 11.40000000000001
No.3297: 99999.999, 2.6000000000000005, 11.40000000000001
No.3298: 99999.999, 2.7000000000000006, 11.40000000000001
No.3299: 99999.999, 2.8000000000000007, 11.40000000000001
No.3300: 99999.999, 2.900000000000001, 11.40000000000001
No.3301: 99999.999, 3.000000000000001, 11.40000000000001
No.3302: 99999.999, 3.100000000000001, 11.40000000000001
No.3303: 99999.999, 3.200000000000001, 11.40000000000001
No.3304: 0.533268, 3.300000000000001, 11.40000000000001
No.3305: 0.533268, 3.4000000000000012, 11.40000000000001
No.3306: 0.397059, 3.5000000000000013, 11.40000000000001
No.3307: 0.397059, 3.6000000000000014, 11.40000000000001
No.3308: 0.397059, 3.7000000000000015, 11.40000000000001
No.3309: 0.326975, 3.8000000000000016, 11.40000000000001
No.3310: 0.326975, 3.9000000000000017, 11.40000000000001
No.3311: 0.30309, 4.000000000000002, 11.40000000000001
No.3312: 0.291864, 4.100000000000001, 11.40000000000001
No.3313: 0.291864, 4.200000000000002, 11.40000000000001
No.3314: 0.265205, 4.3000000000000025, 11.40000000000001
No.3315: 0.253264, 4.400000000000002, 11.40000000000001
No.3316: 0.262503, 4.500000000000002, 11.40000000000001
No.3317: 0.264514, 4.600000000000002, 11.40000000000001
No.3318: 0.263377, 4.700000000000003, 11.40000000000001
No.3319: 0.26329, 4.8000000000000025, 11.40000000000001
No.3320: 0.259303, 4.900000000000002, 11.40000000000001
No.3321: 0.248154, 5.000000000000003, 11.40000000000001
No.3322: 0.240315, 5.100000000000003, 11.40000000000001
No.3323: 0.232812, 5.200000000000003, 11.40000000000001
No.3324: 0.22437, 5.3000000000000025, 11.40000000000001
No.3325: 0.214944, 5.400000000000003, 11.40000000000001
No.3326: 0.204778, 5.5000000000000036, 11.40000000000001
No.3327: 0.195908, 5.600000000000003, 11.40000000000001
No.3328: 0.1891, 5.700000000000003, 11.40000000000001
No.3329: 0.18716, 5.800000000000003, 11.40000000000001
No.3330: 0.187541, 5.900000000000004, 11.40000000000001
No.3331: 0.189683, 6.0000000000000036, 11.40000000000001
No.3332: 0.194361, 6.100000000000003, 11.40000000000001
No.3333: 0.201049, 6.200000000000004, 11.40000000000001
No.3334: 0.209318, 6.300000000000004, 11.40000000000001
No.3335: 0.219056, 6.400000000000004, 11.40000000000001
No.3336: 0.230523, 6.5000000000000036, 11.40000000000001
No.3337: 0.243661, 6.600000000000004, 11.40000000000001
No.3338: 0.258563, 6.700000000000005, 11.40000000000001
No.3339: 0.275434, 6.800000000000004, 11.40000000000001
No.3340: 0.294031, 6.900000000000004, 11.40000000000001
No.3341: 0.310046, 7.000000000000004, 11.40000000000001
No.3342: 0.323666, 7.100000000000005, 11.40000000000001
No.3343: 0.336577, 7.200000000000005, 11.40000000000001
No.3344: 0.337058, 7.300000000000004, 11.40000000000001
No.3345: 0.338154, 7.400000000000005, 11.40000000000001
No.3346: 0.344682, 7.500000000000005, 11.40000000000001
No.3347: 0.357707, 7.600000000000005, 11.40000000000001
No.3348: 0.371479, 7.700000000000005, 11.40000000000001
No.3349: 0.385125, 7.800000000000005, 11.40000000000001
No.3350: 0.373856, 7.900000000000006, 11.40000000000001
No.3351: 0.40257, 8.000000000000005, 11.40000000000001
No.3352: 0.476521, 8.100000000000005, 11.40000000000001
No.3353: 99999.999, 8.200000000000006, 11.40000000000001
No.3354: 99999.999, 8.300000000000006, 11.40000000000001
No.3355: 99999.999, 8.400000000000006, 11.40000000000001
No.3356: 99999.999, 8.500000000000005, 11.40000000000001
No.3357: 99999.999, 8.600000000000005, 11.40000000000001
No.3358: 99999.999, 8.700000000000006, 11.40000000000001
No.3359: 99999.999, 8.800000000000006, 11.40000000000001
No.3360: 99999.999, 8.900000000000006, 11.40000000000001

No.3361: 99999.999, 2.0, 11.600000000000009
No.3362: 99999.999, 2.1, 11.600000000000009
No.3363: 99999.999, 2.2, 11.600000000000009
No.3364: 99999.999, 2.3000000000000003, 11.600000000000009
No.3365: 99999.999, 2.4000000000000004, 11.600000000000009
No.3366: 99999.999, 2.5000000000000004, 11.600000000000009
No.3367: 99999.999, 2.6000000000000005, 11.600000000000009
No.3368: 99999.999, 2.7000000000000006, 11.600000000000009
No.3369: 99999.999, 2.8000000000000007, 11.600000000000009
No.3370: 99999.999, 2.900000000000001, 11.600000000000009
No.3371: 99999.999, 3.000000000000001, 11.600000000000009
No.3372: 99999.999, 3.100000000000001, 11.600000000000009
No.3373: 99999.999, 3.200000000000001, 11.600000000000009
No.3374: 99999.999, 3.300000000000001, 11.600000000000009
No.3375: 0.458884, 3.4000000000000012, 11.600000000000009
No.3376: 0.458884, 3.5000000000000013, 11.600000000000009
No.3377: 0.368728, 3.6000000000000014, 11.600000000000009
No.3378: 0.368728, 3.7000000000000015, 11.600000000000009
No.3379: 0.368728, 3.8000000000000016, 11.600000000000009
No.3380: 0.368728, 3.9000000000000017, 11.600000000000009
No.3381: 0.302316, 4.000000000000002, 11.600000000000009
No.3382: 0.302316, 4.100000000000001, 11.600000000000009
No.3383: 0.302316, 4.200000000000002, 11.600000000000009
No.3384: 0.302316, 4.3000000000000025, 11.600000000000009
No.3385: 0.254482, 4.400000000000002, 11.600000000000009
No.3386: 0.266238, 4.500000000000002, 11.600000000000009
No.3387: 0.266238, 4.600000000000002, 11.600000000000009
No.3388: 0.266238, 4.700000000000003, 11.600000000000009
No.3389: 0.267032, 4.8000000000000025, 11.600000000000009
No.3390: 0.258672, 4.900000000000002, 11.600000000000009
No.3391: 0.248042, 5.000000000000003, 11.600000000000009
No.3392: 0.241324, 5.100000000000003, 11.600000000000009
No.3393: 0.234857, 5.200000000000003, 11.600000000000009
No.3394: 0.22743, 5.3000000000000025, 11.600000000000009
No.3395: 0.218665, 5.400000000000003, 11.600000000000009
No.3396: 0.208734, 5.5000000000000036, 11.600000000000009
No.3397: 0.199746, 5.600000000000003, 11.600000000000009
No.3398: 0.192498, 5.700000000000003, 11.600000000000009
No.3399: 0.189777, 5.800000000000003, 11.600000000000009
No.3400: 0.189587, 5.900000000000004, 11.600000000000009
No.3401: 0.191171, 6.0000000000000036, 11.600000000000009
No.3402: 0.195394, 6.100000000000003, 11.600000000000009
No.3403: 0.201739, 6.200000000000004, 11.600000000000009
No.3404: 0.209666, 6.300000000000004, 11.600000000000009
No.3405: 0.219205, 6.400000000000004, 11.600000000000009
No.3406: 0.230414, 6.5000000000000036, 11.600000000000009
No.3407: 0.243386, 6.600000000000004, 11.600000000000009
No.3408: 0.258217, 6.700000000000005, 11.600000000000009
No.3409: 0.275121, 6.800000000000004, 11.600000000000009
No.3410: 0.293774, 6.900000000000004, 11.600000000000009
No.3411: 0.309802, 7.000000000000004, 11.600000000000009
No.3412: 0.323628, 7.100000000000005, 11.600000000000009
No.3413: 0.336969, 7.200000000000005, 11.600000000000009
No.3414: 0.337667, 7.300000000000004, 11.600000000000009
No.3415: 0.339332, 7.400000000000005, 11.600000000000009
No.3416: 0.346242, 7.500000000000005, 11.600000000000009
No.3417: 0.359566, 7.600000000000005, 11.600000000000009
No.3418: 0.373465, 7.700000000000005, 11.600000000000009
No.3419: 0.387215, 7.800000000000005, 11.600000000000009
No.3420: 0.375358, 7.900000000000006, 11.600000000000009
No.3421: 0.406311, 8.000000000000005, 11.600000000000009
No.3422: 0.481734, 8.100000000000005, 11.600000000000009
No.3423: 99999.999, 8.200000000000006, 11.600000000000009
No.3424: 99999.999, 8.300000000000006, 11.600000000000009
No.3425: 99999.999, 8.400000000000006, 11.600000000000009
No.3426: 99999.999, 8.500000000000005, 11.600000000000009
No.3427: 99999.999, 8.600000000000005, 11.600000000000009
No.3428: 99999.999, 8.700000000000006, 11.600000000000009
No.3429: 99999.999, 8.800000000000006, 11.600000000000009
No.3430: 99999.999, 8.900000000000006, 11.600000000000009

No.3431: 99999.999, 2.0, 11.800000000000008
No.3432: 99999.999, 2.1, 11.800000000000008
No.3433: 99999.999, 2.2, 11.800000000000008
No.3434: 99999.999, 2.3000000000000003, 11.800000000000008
No.3435: 99999.999, 2.4000000000000004, 11.800000000000008
No.3436: 99999.999, 2.5000000000000004, 11.800000000000008
No.3437: 99999.999, 2.6000000000000005, 11.800000000000008
No.3438: 99999.999, 2.7000000000000006, 11.800000000000008
No.3439: 99999.999, 2.8000000000000007, 11.800000000000008
No.3440: 99999.999, 2.900000000000001, 11.800000000000008
No.3441: 99999.999, 3.000000000000001, 11.800000000000008
No.3442: 99999.999, 3.100000000000001, 11.800000000000008
No.3443: 99999.999, 3.200000000000001, 11.800000000000008
No.3444: 99999.999, 3.300000000000001, 11.800000000000008
No.3445: 99999.999, 3.4000000000000012, 11.800000000000008
No.3446: 99999.999, 3.5000000000000013, 11.800000000000008
No.3447: 99999.999, 3.6000000000000014, 11.800000000000008
No.3448: 99999.999, 3.7000000000000015, 11.800000000000008
No.3449: 99999.999, 3.8000000000000016, 11.800000000000008
No.3450: 99999.999, 3.9000000000000017, 11.800000000000008
No.3451: 99999.999, 4.000000000000002, 11.800000000000008
No.3452: 99999.999, 4.100000000000001, 11.800000000000008
No.3453: 99999.999, 4.200000000000002, 11.800000000000008
No.3454: 99999.999, 4.3000000000000025, 11.800000000000008
No.3455: 99999.999, 4.400000000000002, 11.800000000000008
No.3456: 0.269318, 4.500000000000002, 11.800000000000008
No.3457: 0.27544, 4.600000000000002, 11.800000000000008
No.3458: 0.274052, 4.700000000000003, 11.800000000000008
No.3459: 0.271211, 4.8000000000000025, 11.800000000000008
No.3460: 0.257784, 4.900000000000002, 11.800000000000008
No.3461: 0.247585, 5.000000000000003, 11.800000000000008
No.3462: 0.247585, 5.100000000000003, 11.800000000000008
No.3463: 0.236566, 5.200000000000003, 11.800000000000008
No.3464: 0.23019, 5.3000000000000025, 11.800000000000008
No.3465: 0.222245, 5.400000000000003, 11.800000000000008
No.3466: 0.212766, 5.5000000000000036, 11.800000000000008
